"COUNTRY","Country","SEX","Sex","COUNTRY_ORIGIN","Country of origin","ISC11_LEVEL","Level of education","ISC11P_CAT","Category of education","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BHS","Bahamas","T","Total","E1","Europe ","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","AT","Austria","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","BE","Belgium","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","CH","Switzerland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","CZ","Czech Republic","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","DE","Germany","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","DK","Denmark","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","EE","Estonia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","ES","Spain","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","FI","Finland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","FR","France","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","GB","United Kingdom","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","GR","Greece","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","HU","Hungary","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","IE","Ireland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","IS","Iceland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","IT","Italy","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","LU","Luxembourg","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","LV","Latvia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","NL","Netherlands","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","NO","Norway","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","PL","Poland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","PT","Portugal","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","SI","Slovenia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","SK","Slovak Republic","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","F1","Africa","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","O3","Oceania","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","AU","Australia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","NZ","New Zealand","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","S1","Asia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","IL","Israel","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","JP","Japan","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","KR","Korea, Republic of","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","TR","Turkey","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","W19","Rest of the World (non allocated geographically)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","W1_ESTIMATED_OECD","Total country of origin estimated for missing years  (UIS data)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHS","Bahamas","T","Total","OECD","OECD total","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"BHR","Bahrain","T","Total","A2","North American countries","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,161,,
"BHR","Bahrain","T","Total","CA","Canada","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,94,,
"BHR","Bahrain","T","Total","US","United States","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,67,,
"BHR","Bahrain","T","Total","A9","Latin America & Carribean","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,4,,
"BHR","Bahrain","T","Total","CL","Chile","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"BHR","Bahrain","T","Total","MX","Mexico","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"BHR","Bahrain","T","Total","E1","Europe ","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,103,,
"BHR","Bahrain","T","Total","AT","Austria","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"BHR","Bahrain","T","Total","BE","Belgium","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"BHR","Bahrain","T","Total","CH","Switzerland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"BHR","Bahrain","T","Total","CZ","Czech Republic","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"BHR","Bahrain","T","Total","DE","Germany","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,1,,
"BHR","Bahrain","T","Total","DK","Denmark","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,1,,
"BHR","Bahrain","T","Total","EE","Estonia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"BHR","Bahrain","T","Total","ES","Spain","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"BHR","Bahrain","T","Total","FI","Finland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
